Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"ASK Pathan, CS Hong","Cryptanalysis of Yang-Wang-Chang's password authentication scheme with smart cards",2008,"2008 10th International Conference on Advanced Communication Technology 3 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8479746846509755521",802,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:w1MjKQ0l0TYC",,,,,3,0.18,2,2,17,"","",""
3,"NH Tran, CS Hong","Joint scheduling and channel allocation in wireless mesh networks",2008,"2008 5th IEEE Consumer Communications and Networking Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9176120691927405546",803,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:8Xgff_V0N9gC",,,760,764,3,0.18,2,2,17,"","",""
2,"LAT Nguyen, BL To, HK Nguyen, C Pham, CS Hong","A novel neuro-fuzzy approach for phishing identification",2014,"The 2014 International Conference on Control, Automation and Information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17856783507697568076",866,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:sYWwZaPVD1oC",,,,,2,0.18,0,5,11,"","",""
2,"C Pham, CS Hong","Using Queueing Model to Analyze The Live Migration Process in Data Centers",2014,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17860922763328077073",867,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:h9G0ZmjYpDoC",,,1136,1138,2,0.18,1,2,11,"","",""
2,"T Kyi, U Saeed, CS Hong","Consistent Hashing Based Cooperative Caching andForwarding in Content Centric Network",2014,"IEICE Proceeding Series, S","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=981878843530478060",868,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:dgXhHFWAKKUC",,,3,15,2,0.18,1,3,11,"","",""
3,"S Ata, CS Hong","Managing Next Generation Networks and Services: 10th Asia-Pacific Network Operations and Management Symposium, APNOMS 2007, Sapporo, Japan, October 10-12, 2007, Proceedings",2007,"","Springer Science &Business Media","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15670485434293384204",804,"2025-03-24 02:13:09","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:g5m5HwL7SMYC",,,,,3,0.17,2,2,18,"","",""
3,"A Hamid, MM Alam, CS Hong","Developing a security protocol based on LCG and orthogonal matrices for wireless sensor networks",2007,"The 9th International Conference on Advanced Communication Technology 3 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11291252091738625257",805,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:orDZ08hpP44C",,,,,3,0.17,1,3,18,"","",""
3,"MS Siddiqui, CS Hong","A Novel Architecture for Real-time Automated Intrusion Detection Fingerprinting using Honeypot",2007,"Proceedings of the Korea Information Processing Society Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13977797193788612729",806,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:qmtmRrLr0tkC",,,1093,1095,3,0.17,2,2,18,"","",""
3,"ASK Pathan, JH Ryu, MM Haque, CS Hong","Security management in wireless sensor networks with a public key based scheme",2007,"Managing Next Generation Networks and Services: 10th Asia-Pacific Network …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=660627441218105979",807,"2025-03-24 02:13:09","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:9ZlFYXVOiuMC",,,,,3,0.17,1,4,18,"","",""
2,"M Van Nguyen, CS Hong","Interference-dependent contention control in multi-hop wireless ad-hoc networks: An optimal cognitive MAC protocol",2013,"2013 IEEE International Conference on Communications (ICC)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13929824651539894312",869,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:9LpHyFPp1DQC",,,6163,6167,2,0.17,1,2,12,"","",""
2,"MGR Alam, CS Hong","A Cloud Based Autonomic Mental State Monitoring System Using Wearable Body Sensors",2013,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11421729380131400435",870,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:QoJ_w57xiyAC",,,830,832,2,0.17,1,2,12,"","",""
2,"SI Moon, R Kamal, CS Hong, S Lee","Towards opportunistic flow management in OpenFlow",2013,"2013 IFIP/IEEE International Symposium on Integrated Network Management (IM …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9319771828565148313",871,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:zdjWy_NXXwUC",,,,,2,0.17,1,4,12,"","",""
2,"A Enayet, N Mehajabin, MA Razzaque, CS Hong","A power-aware distributed Wi-Fi access point scheduling algorithm",2013,"Proceedings of the 7th International Conference on Ubiquitous Information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16355877329598858437",872,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:s2G-WRnXBicC",,,,,2,0.17,1,4,12,"","",""
1,"PS Aung, CS Hong","Deep Learning based Edge Caching for Virtual Reality Video Contents",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12374921218626215130",940,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:E10ZYwHxBI8C",,,703,705,1,0.17,1,2,6,"","",""
1,"YL Tun, CS Hong","An edge-based vehicle surveillance system for enforcing vehicle restriction policies",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15833480730307593944",941,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:5UUbrqTvKfUC",,,341,343,1,0.17,1,2,6,"","",""
1,"CM Thwal, CS Hong","A uav-assisted intelligent delivery system for smart city",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13177864738185775949",942,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:PcT55Ow6fAIC",,,314,316,1,0.17,1,2,6,"","",""
1,"MNH Nguyen, CS Hong","A Multiple Federated Learning Services Orchestrator in Edge Computing",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7347411924086876123",943,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:MtS25d97-7AC",,,924,926,1,0.17,1,2,6,"","",""
1,"TN Dang, CS Hong","Distributed caching for cellular networks: A dual decomposition methods",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14534511004951402418",944,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:k6nH7jlkaTkC",,,965,967,1,0.17,1,2,6,"","",""
1,"YK Tun, SR Pandey, M Alsenwi, CS Hong","Resource Sharing in Virtualized Wireless Networks: A Two-Layer Game Approach",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16801446176470356753",945,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:i6LplTXqhpIC",,,951,953,1,0.17,0,4,6,"","",""
1,"L Zou, CS Hong","Availability modeling and analysis of cloud systems involving HA techniques via stochastic reward nets",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17589806389460747556",946,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:TewouNez5YAC",,,1306,1308,1,0.17,1,2,6,"","",""
1,"PS Aung, K Thar, A Ndikumana, CS Hong","Smart Information Service Management for Public Transportation",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12505252378842012453",947,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:URGbnSt0D2cC",,,418,420,1,0.17,0,4,6,"","",""
1,"I Yaqoob, U Majeed, CS Hong","An Information Fusion based Framework for Social Big Data",2019,"Œ Proc. of the KIISE Korea Computer Congress (KCC), pp. 1315Š","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1222346579936567250",948,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:Wqn_fehR_TUC",1317,,,,1,0.17,0,3,6,"","",""
1,"SS Hassan, CS Hong","Energy Minimization of Unmanned Aerial Vehicle in Site Monitoring",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15193194974977688664",949,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:pbQCAAeKvsAC",,,310,312,1,0.17,1,2,6,"","",""
1,"CW Zaw, CS Hong","A Distributed Resource Allocation Game with Task centric Association in MEC enabled Ultra-Dense Networks",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10245538098190395385",950,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:MSzX15-gZgkC",,,1321,1323,1,0.17,1,2,6,"","",""
1,"S Suhail, SR Pandey, CS Hong","A Provenance-based Solution for Tracking Sensor Data in the Pharmaceutical Supply Chain",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9842660505514039224",951,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:O0MA3yP7Y3UC",,,281,283,1,0.17,0,3,6,"","",""
1,"M Alsenwi, SR Pandey, YK Tun, CS Hong","Dynamic Resource Slicing of eMBB/URLLC Traffics in 5G Wireless Networks: A Reinforcement Learning Based Approach",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12896042896472788860",952,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:Sf6vrWCRp3YC",,,1233,1235,1,0.17,0,4,6,"","",""
1,"A Talukder, CS Hong","A susceptible-infection-based greedy model for mining cost-effective seeds in social networks",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=49912008545717753",953,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:rp474-M6Y4oC",,,1533,1535,1,0.17,1,2,6,"","",""
1,"LU Khan, U Majeed, CS Hong","A Hierarchical Caching Framework for 5G Cellular Networks",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1724483373144531010",954,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:JaLtl8ASYokC",,,1289,1291,1,0.17,0,3,6,"","",""
1,"SR Pandey, S Suhail, YK Tun, M Alsenwi, CS Hong","Federated Contract Market for Decentralized Applications",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17825471473087943799",955,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:OlbiQ0ttILcC",,,287,289,1,0.17,0,5,6,"","",""
1,"SF Abedin, MS Munir, CS Hong","LSTM Deep Learning Model for Workload Prediction in Massive Machine Type Communication Networks",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5762252556173898526",956,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:QI7uKX5mnFEC",,,1312,1314,1,0.17,0,3,6,"","",""
1,"SMA Kazmi, LU Khan, NH Tran, CS Hong, SMA Kazmi, LU Khan, NH Tran, ...","Network Slicing: Dynamic Isolation Provisioning and Energy Efficiency",2019,"Network Slicing for 5G and Beyond Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17026627543483800035",957,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:G7txJ4jiatkC",,,109,139,1,0.17,0,8,6,"","",""
1,"SMA Kazmi, LU Khan, NH Tran, CS Hong, SMA Kazmi, LU Khan, NH Tran, ...","Resource management for network slicing",2019,"Network Slicing for 5G and Beyond Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8705349864983818879",958,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:RgMnzfD6kpIC",,,25,42,1,0.17,0,8,6,"","",""
3,"TT Dai, CT Hieu, CS Hong","An efficient ID-based bilinear key predistribution scheme for distributed sensor networks",2006,"International Conference on High Performance Computing and Communications …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14316877217909825699",808,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:WIXB4To3Tx4C",,,,,3,0.16,1,3,19,"","",""
3,"MM Alam, M Mamun-or-Rashid, CS Hong","Distributed coordination and QoS-aware fair queueing in wireless ad hoc networks",2006,"International Conference on Computational Science and Its Applications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11901612374654724843",809,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:TesyEGJKHF4C",,,651,660,3,0.16,1,3,19,"","",""
3,"CT Hieu, TT Dai, CS Hong, JJ Lee","Adaptive algorithms to enhance routing and security for wireless PAN mesh networks",2006,"On the Move to Meaningful Internet Systems 2006: OTM 2006 Workshops: OTM …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16017832867023549429",810,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:o9ULDYDKYbIC",,,,,3,0.16,1,4,19,"","",""
3,"DWK Hong, CS Hong","A rerouting scheme with dynamic control of restoration scope for survivable MPLS network",2005,"International Conference on Information Networking","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3467233081211148183",811,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:eMMeJKvmdy0C",,,233,243,3,0.15,2,2,20,"","",""
